tcp.time_delta,tcp.len,mqtt.dupflag,mqtt.retain,tcp_FIN,tcp_PSH,mqtt.qos,mqtt_len_log,mqtt.payload_entropy,mqtt.topic.len,clientid,label
0.051086000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050655000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050808000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050616000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050431000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050865000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050681000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.051157000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050775000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050508000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050373000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050771000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050933000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050743000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050600000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.051123000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.051138000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050590000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.051346000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050587000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.051014000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050853000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.051208000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.051020000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050574000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050502000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.051014000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050736000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050900000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050269000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050728000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.062730000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.069717000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.051015000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050611000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050778000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050464000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050551000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050625000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.051176000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050658000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050332000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050473000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050467000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050370000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050921000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050830000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.051055000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050757000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.051184000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050921000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050740000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050710000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050638000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.051156000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050689000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050292000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050600000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050396000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050546000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050863000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050486000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050993000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050567000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050480000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050640000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050848000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050691000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050870000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050331000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050256000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050776000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050620000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050434000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050509000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050611000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050547000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050444000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050460000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050708000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050621000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050415000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.051171000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050394000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050337000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050532000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050491000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050694000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050704000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050448000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050708000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050475000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050416000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050648000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050673000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.051015000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050915000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050494000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050724000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050789000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050796000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050560000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050548000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050910000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050872000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.051266000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050706000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.051007000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.052576000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050993000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050780000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050747000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050440000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050531000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050529000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050499000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050633000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050655000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050404000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050483000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050391000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050633000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050503000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050622000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050679000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050649000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050587000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050715000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050599000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050631000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050936000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050483000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050575000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.051068000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050792000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050370000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050748000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050372000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050451000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050742000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050572000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050695000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.051530000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050968000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.052094000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.051139000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050859000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050515000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050643000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050724000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050589000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.051025000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050452000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050699000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050208000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050592000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050308000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050522000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050883000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.051411000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050556000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050472000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050372000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050876000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050398000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.074289000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.056943000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050526000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050497000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050653000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050462000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050736000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050394000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.051340000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050817000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050777000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050374000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050363000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050490000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050435000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050252000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050879000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.051067000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.051989000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050427000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050440000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050369000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050577000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050398000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050658000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050760000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050860000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050627000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050884000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.051531000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.051480000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050899000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050742000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050564000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.051219000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
0.050894000,35,0,0,0,1,0,3.5263605246161616,2.7219280948873625,21,Attacker_Flood_1,0
